paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,tip cell,,human,false,TPPP3,author_declared,,positive,,formal_candidate,Results: 'Late epithelial tip cells acquire alveolar identity...',"Tip cells express a core set of tip-specific markers (SOX9+, ETV5+, TESC+, TPPP3+, and STC1+).",pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,cardiomyocytes (contaminant),,human,false,ACTN2,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",These were cardiomyocytes (ACTN2+ MYH6+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,cardiomyocytes (contaminant),,human,false,MYH6,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",These were cardiomyocytes (ACTN2+ MYH6+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,cytotrophoblasts (contaminant),,human,false,GSTA3,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",cytotrophoblasts from the placenta (PAGE4+GSTA3+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,cytotrophoblasts (contaminant),,human,false,PAGE4,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",cytotrophoblasts from the placenta (PAGE4+GSTA3+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,esophagus epithelial cells (contaminant),,human,false,SOX2,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",esophagus epithelial cells (SOX2+ TP63+ TRH+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,esophagus epithelial cells (contaminant),,human,false,TP63,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",esophagus epithelial cells (SOX2+ TP63+ TRH+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,esophagus epithelial cells (contaminant),,human,false,TRH,annotation_marker,,positive,,formal_candidate,"STAR Methods, Single-cell RNA-seq processing and cell type annotation",esophagus epithelial cells (SOX2+ TP63+ TRH+),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,late-tip cells,,human,false,PDPN,figure_labeled,,unknown,negative,formal_candidate,Figure S6D legend,"late-tip cell population, which does not co-express the stalk marker, PDPN",pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,putative ionocytes,,human,false,FOXI1,figure_labeled,,positive,,formal_candidate,Figure S4E legend,rare cell type markers of putative ionocytes (FOXI1 yellow),pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,tuft cells,,human,false,POU2F3,figure_labeled,,positive,,formal_candidate,Figure S4E legend,"rare cell type markers of ... tuft cells (POU2F3, red)",pending,,,
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT1 cell,,human,false,MMP28,cluster_enriched,annotation_marker,positive,,context_only,Fig. 3I legend,fetal AT1 SFTPC-/MMP28+/SPOCK2+,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT1 cell,,human,false,SFTPC,cluster_enriched,annotation_marker,unknown,negative,context_only,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT1 cells (SPOCK2+, SFTPC-)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT1 cell,,human,false,SPOCK2,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT1 cells (SPOCK2+, SFTPC-)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT2 cell,,human,false,ETV5,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT2 cells (SOX9-, SFTPC+, NASPA+, ETV5+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT2 cell,,human,false,NASPA,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT2 cells (SOX9-, SFTPC+, NASPA+, ETV5+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,AT2 cell,,human,false,SOX9,cluster_enriched,annotation_marker,unknown,negative,context_only,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT2 cells (SOX9-, SFTPC+, NASPA+, ETV5+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cell,,human,false,GHRL,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Two subtypes of neuroendocrine cells are present in the developing airways',"GHRL+ NE cells (TTR+, GHRL+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cell,,human,false,RFX6,cluster_enriched,author_declared,positive,,context_only,Results: 'Transcriptional control of neuroendocrine cell subtype formation',the GHRL+NE-specific RFX6,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cell,,human,false,TTR,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Two subtypes of neuroendocrine cells are present in the developing airways',"GHRL+ NE cells (TTR+, GHRL+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cells,,human,false,GHRL,cluster_enriched,figure_labeled,positive,,context_only,Figure S3C legend,"GHRL+ neuroendocrine (dashed line, red)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cells,,human,false,GRP,cluster_enriched,figure_labeled,unknown,negative,context_only,Figure S8C legend,"#3 labeled GRP-NEUROD1+GHRL+, GHRL+ NE cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cells,,human,false,NEUROD1,cluster_enriched,figure_labeled,positive,,context_only,Figure S8C legend,"#3 labeled GRP-NEUROD1+GHRL+, GHRL+ NE cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GHRL+ neuroendocrine cells,,human,false,RFX6,cluster_enriched,figure_labeled,positive,,context_only,Figure S8E legend,Representative HCR images showing RFX6 expression in GHRL+ NE cells,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GRIA2+ arterial endothelial cell,,human,false,GJA5,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"GRIA2+ arterial (GRIA2+, GJA5+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,GRIA2+ arterial endothelial cell,,human,false,GRIA2,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"GRIA2+ arterial (GRIA2+, GJA5+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,HMOX1+ erythroblast,,human,false,HMOX1,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Hematopoietic cell types in the developing lung',HMOX1+ erythroblasts,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC16+ ciliated cell,,human,false,DNAH,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC16+ ciliated cell,,human,false,FOXJ1,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC16+ ciliated cell,,human,false,MUC16,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC5AC+ ASCL1+ cell,,human,false,ASCL1,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Other airway cells',"a small population of MUC5AC+, ASCL1+ cells in 9–11 pcw lungs",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC5AC+ ASCL1+ cell,,human,false,MUC5AC,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Other airway cells',"a small population of MUC5AC+, ASCL1+ cells in 9–11 pcw lungs",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC5AC+/ASCL1+ progenitors,,human,false,ASCL1,cluster_enriched,figure_labeled,positive,,context_only,Figure S3K legend,MUC5AC+/ASCL1+ progenitors (arrowhead),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,MUC5AC+/ASCL1+ progenitors,,human,false,MUC5AC,cluster_enriched,figure_labeled,positive,,context_only,Figure S3K legend,MUC5AC+/ASCL1+ progenitors (arrowhead),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,NE cell,GHRL+,human,false,GHRL,cluster_enriched,annotation_marker,positive,,context_only,"Discussion, p.4856",We find that GHRL+ NE cells are transcriptionally similar to the NEUROD1+ N subtype of SCLC (Figure 7).,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,OMD+ endothelial cell,,human,false,DKK2,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"OMD+ ECs (GJA5+, DKK2+, PTGIS+, and OMD+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,OMD+ endothelial cell,,human,false,GJA5,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"OMD+ ECs (GJA5+, DKK2+, PTGIS+, and OMD+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,OMD+ endothelial cell,,human,false,OMD,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"OMD+ ECs (GJA5+, DKK2+, PTGIS+, and OMD+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,OMD+ endothelial cell,,human,false,PTGIS,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"OMD+ ECs (GJA5+, DKK2+, PTGIS+, and OMD+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,SCG3+ lymphatic endothelial cell,,human,false,PROX1,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"SCG3+ lymphatic ECs (PROX1+, SCG3+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,SCG3+ lymphatic endothelial cell,,human,false,SCG3,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"SCG3+ lymphatic ECs (PROX1+, SCG3+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,SMG secretory cell,,human,false,LTF,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,SMG secretory cell,,human,false,SCGB3A1,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,SMG secretory cell,,human,false,SPDEF,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,adventitial fibroblast,,human,false,PI16,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Developmental trajectories of mesenchymal cells',"adventitial (SFRP2+, PI16+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,adventitial fibroblast,,human,false,SFRP2,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Developmental trajectories of mesenchymal cells',"adventitial (SFRP2+, PI16+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,adventitial fibroblasts,,human,false,NDUF4AL2,cluster_enriched,figure_labeled,unknown,negative,context_only,Figure S7H legend,NDUF4AL2-/NTRK3+ adventitial fibroblasts (arrowheads),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,adventitial fibroblasts,,human,false,NTRK3,cluster_enriched,figure_labeled,positive,,context_only,Figure S7H legend,NDUF4AL2-/NTRK3+ adventitial fibroblasts (arrowheads),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,aerocyte,,human,false,CA4,cluster_enriched,annotation_marker,unknown,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"Aerocytes (CA4LO, S100A3+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,aerocyte,,human,false,S100A3,cluster_enriched,annotation_marker,positive,,context_only,Results: 'Lung endothelial cells exhibit early specialization...',"Aerocytes (CA4LO, S100A3+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,aerocytes,,human,false,CA4,cluster_enriched,figure_labeled,positive,,context_only,Figure S7B legend,Aerocytes (S100A3+ red/CA4+ white),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.cell.2022.11.005,DOI_10.1016_j.cell.2022.11.005,primary,aerocytes,,human,false,S100A3,cluster_enriched,figure_labeled,positive,,context_only,Figure S7B legend,Aerocytes (S100A3+ red/CA4+ white),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
