paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,mono GPBAR1+,,human,false,GPBAR1,annotation_marker,,positive,,formal_candidate,"Results, section 'Novel cell subtypes in airway epithelia'","monocytes fall into clearly distinct clusters, annotated by their highly expressed markers as mono IL-6+, mono GPBAR1+ and mono CXCL10+",pending,,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,mono IL-6+,,human,false,IL-6,annotation_marker,,positive,,formal_candidate,"Results, section 'Novel cell subtypes in airway epithelia'","monocytes fall into clearly distinct clusters, annotated by their highly expressed markers as mono IL-6+, mono GPBAR1+ and mono CXCL10+",pending,,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,squamous cells,,human,false,KRT78,annotation_marker,,positive,,formal_candidate,"Supplementary Information, Detailed Cell Type Annotation","we detect squamous cells (SPRR3, KRT78)",pending,,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,squamous cells,,human,false,SPRR3,annotation_marker,,positive,,formal_candidate,"Supplementary Information, Detailed Cell Type Annotation","we detect squamous cells (SPRR3, KRT78)",pending,,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Basal 1 KHDRBS2+,,human,false,KHDRBS2,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Basal 1 KHDRBS2+' in nasal epithelial cell population,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,CD4 CCR4+ T cells,,human,false,CCR4,cluster_enriched,annotation_marker,positive,,context_only,"Results, section 'Distinct changes in children and adults'","including in the already expanded IL6+ monocytes, CD4 CCR4+ T cells and Tfh cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,CD4 CCR4+ T cells,,human,false,CD4,cluster_enriched,annotation_marker,positive,,context_only,"Results, section 'Distinct changes in children and adults'","including in the already expanded IL6+ monocytes, CD4 CCR4+ T cells and Tfh cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,CD4+ CTLs,,human,false,CD4,cluster_enriched,annotation_marker,positive,,context_only,"Results, section 'Reduced cytotoxic response in children'","the latter populations, natural killer cells and CD4+ CTLs are reduced in paediatric COVID-19 patients",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,CD8+ cytotoxic T lymphocytes (CTLs),,human,false,CD8,cluster_enriched,annotation_marker,positive,,context_only,"Results, section 'Reduced cytotoxic response in children'","adult COVID-19 patients is characterised by an increased cytotoxic compartment, where CD8+ cytotoxic T lymphocytes (CTLs) and effector memory cells re-expressing CD45RA are significantly more abundant",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Goblet 2 BPIFA2+,,human,false,BPIFA2,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Goblet 2 BPIFA2+' in nasal epithelial cell population,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Goblet 2 PLAU+,,human,false,PLAU,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Goblet 2 PLAU+' in nasal epithelial cell population,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock,,human,false,KRT13,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock,,human,false,KRT14,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock,,human,false,KRT6A,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock precursor,,human,false,KRT13,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock precursor,,human,false,KRT14,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock precursor,,human,false,KRT6A,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock-like populations,,human,false,KRT13,cluster_enriched,author_declared,positive,,context_only,"Results, section 'Novel cell subtypes in airway epithelia'","The latter are all marked by KRT14, KRT6A and KRT13",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock-like populations,,human,false,KRT14,cluster_enriched,author_declared,positive,,context_only,"Results, section 'Novel cell subtypes in airway epithelia'","we identify three Hillock-like populations14,26,27. The latter are all marked by KRT14, KRT6A and KRT13",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Hillock-like populations,,human,false,KRT6A,cluster_enriched,author_declared,positive,,context_only,"Results, section 'Novel cell subtypes in airway epithelia'","The latter are all marked by KRT14, KRT6A and KRT13",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Mono CXCL10+,,human,false,CXCL10,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono CXCL10+' includes 'CXCL10',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Mono GPBAR1+,,human,false,GPBAR1,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono GPBAR1+' includes 'GPBAR1',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Mono IL6+,,human,false,IL6,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono IL6+' includes 'IL6',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD14,,human,false,CD14,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD14' includes 'CD14',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD14 IFN stim,,human,false,CD14,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD14 IFN stim' includes 'CD14',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD14 IL6,,human,false,CD14,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD14 IL6' includes 'CD14',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD14 IL6,,human,false,IL6,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD14 IL6' includes 'IL6',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD16,,human,false,CD16,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD16' includes 'CD16',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD16 IFN stim,,human,false,CD16,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD16 IFN stim' includes 'CD16',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Monocyte CD16+C1,,human,false,CD16,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'Monocyte CD16+C1' includes 'CD16',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,NK CD56,,human,false,CD56,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'NK CD56' includes 'CD56',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,NK CD56 lo,,human,false,CD56,cluster_enriched,annotation_marker,positive,,context_only,"Results, section 'Distinct changes in children and adults'","particularly NK CD56 lo, NKT cells, neutrophils, mono CXCL10+ and some CD8+ T cell subsets for IFN-α",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,NK cd56hi,,human,false,cd56,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'NK cd56hi' includes 'cd56',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,NK cd56lo,,human,false,cd56,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'NK cd56lo' includes 'cd56',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Novel epithelial cells with an inflammatory gene expression,,human,false,S100A8,cluster_enriched,,positive,,context_only,Fig. 4 legend,Novel epithelial cells with an inflammatory gene expression (S100A8/A9) are found enriched in COVID-19 patients,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Novel epithelial cells with an inflammatory gene expression,,human,false,S100A9,cluster_enriched,,positive,,context_only,Fig. 4 legend,Novel epithelial cells with an inflammatory gene expression (S100A8/A9) are found enriched in COVID-19 patients,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Plasma IgK,,human,false,IgK,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Plasma IgK' includes 'IgK',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Plasma IgL,,human,false,IgL,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Plasma IgL' includes 'IgL',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Secretory GALNT4+,,human,false,GALNT4,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Secretory GALNT4+' in nasal epithelial cell population,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 CCR4+,,human,false,CCR4,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'T CD4 CCR4+' in nasal resident immune cell population,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 CTL,,human,false,CD4,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD4 CTL' includes 'CD4',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 helper,,human,false,CD4,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD4 helper' includes 'CD4',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 mem,,human,false,CD4,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label includes 'CD4' in 'T CD4 mem',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 naive,,human,false,CD4,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD4 naive' includes 'CD4',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD4 naive IFN stim,,human,false,CD4,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD4 naive IFN stim' includes 'CD4',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 CM,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 CM' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 CTL,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 CTL' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 CTL IFN stim,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 CTL IFN stim' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 EM,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 EM' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 EMRA,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 EMRA' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 exhausted,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label includes 'CD8' in 'T CD8 exhausted',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 mem 1,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label includes 'CD8' in 'T CD8 mem 1',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 mem 2,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label includes 'CD8' in 'T CD8 mem 2',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 mem 3,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 8 (nasal resident immune cell population),Cell type label includes 'CD8' in 'T CD8 mem 3',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,T CD8 naive,,human,false,CD8,cluster_enriched,,positive,,context_only,Extended Data Figure 7a,Cell type label 'T CD8 naive' includes 'CD8',excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,Transit epi 2,,human,false,HIST1H1E,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation",and HIST1H1E for Transit epi 2,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,basal 1,,human,false,KHDRBS2,cluster_enriched,author_declared,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation","In addition, KHDRBS2 marked a distinct basal 1 population",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,basal 2,,human,false,DAPL1,cluster_enriched,,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation",basal 2 cells are high in DAPL1 and NOTCH1,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-04345-x,DOI_10.1038_s41586-021-04345-x,primary,basal 2,,human,false,NOTCH1,cluster_enriched,,positive,,context_only,"Supplementary Information, Detailed Cell Type Annotation",basal 2 cells are high in DAPL1 and NOTCH1,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
