paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Esophagus mucosa fibroblasts,,human,false,NTN1,cluster_enriched,,positive,,context_only,"Page 10, Table S8","the esophagus mucosa fibroblast signature (table S8) included genes involved in neuron and axon development (e.g., NTN1, PLXNB1, FGF13)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Esophagus mucosa fibroblasts,,human,false,PLXNB1,cluster_enriched,,positive,,context_only,"Page 10, Table S8","the esophagus mucosa fibroblast signature (table S8) included genes involved in neuron and axon development (e.g., NTN1, PLXNB1, FGF13)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Fibroblasts,,human,false,COL6A2,cluster_enriched,,positive,,context_only,"Page 14, fig. S26","up-regulation of hallmark fibroblast, adipocyte, and immune genes, likely because of changes in cell proportions (e.g., COL6A2, ADIPOQ, and HLA-A, respectively)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,HLAII-expressing macrophages,,human,false,HLAII,cluster_enriched,,positive,,context_only,Discussion p.18,"For example, for LYVE1- and HLAII–expressing macrophages, our results reinforce the notion of functional specification of these two macrophage states into tissue support and tissue immunity, respectively (47).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Immune cells,,human,false,HLA-A,cluster_enriched,,positive,,context_only,"Page 14, fig. S26","up-regulation of hallmark fibroblast, adipocyte, and immune genes, likely because of changes in cell proportions (e.g., COL6A2, ADIPOQ, and HLA-A, respectively)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CCL4,cluster_enriched,,positive,,context_only,"Page 10, fig. S17F","higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CD36,cluster_enriched,,positive,,context_only,"Page 10, Fig. 3H/fig. S17F","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CHIT1,cluster_enriched,,positive,,context_only,"Page 10, Fig. 3H/fig. S17F",both CHIT1 and CTSK were highly expressed in LAMs from leprosy skin samples...,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CTSK,cluster_enriched,,positive,,context_only,"Page 10, Fig. 3H/fig. S17F",both CHIT1 and CTSK were highly expressed in LAMs from leprosy skin samples...,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CXCL3,cluster_enriched,,positive,,context_only,"Page 10, fig. S17F","higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,CXCL8,cluster_enriched,,positive,,context_only,"Page 10, fig. S17F","higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,FABP4,cluster_enriched,,positive,,context_only,"Page 10, Fig. 3H/fig. S17F","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,IL1B,cluster_enriched,,positive,,context_only,"Page 10, fig. S17F","LAMs in creeping fat from Crohn’s intestine and atherosclerotic lesions were additionally characterized by higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LAM-like macrophages,,human,false,LPL,cluster_enriched,,positive,,context_only,"Page 10, Fig. 3H/fig. S17F","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs...",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,LYVE1-expressing macrophages,,human,false,LYVE1,cluster_enriched,,positive,,context_only,Discussion p.18,"For example, for LYVE1- and HLAII–expressing macrophages, our results reinforce the notion of functional specification of these two macrophage states into tissue support and tissue immunity, respectively (47).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Lung fibroblasts,,human,false,FRAS1,cluster_enriched,,positive,,context_only,"Page 11, Fig. 4F-G","Lung fibroblast signatures were enriched for ECM, cation transport, and contractile functions ..., including multiple components of the basement membrane ... [nephronectin (NPNT), FRAS1, hemicentin-1 (HMCN1), and integrin ITGA8]",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Lung fibroblasts,,human,false,HMCN1,cluster_enriched,,positive,,context_only,"Page 11, Fig. 4F-G","Lung fibroblast signatures were enriched for ECM, cation transport, and contractile functions ..., including multiple components of the basement membrane ... [nephronectin (NPNT), FRAS1, hemicentin-1 (HMCN1), and integrin ITGA8]",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Lung fibroblasts,,human,false,ITGA8,cluster_enriched,,positive,,context_only,"Page 11, Fig. 4F-G","Lung fibroblast signatures were enriched for ECM, cation transport, and contractile functions ..., including multiple components of the basement membrane ... [nephronectin (NPNT), FRAS1, hemicentin-1 (HMCN1), and integrin ITGA8]",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Lung fibroblasts,,human,false,NPNT,cluster_enriched,,positive,,context_only,"Page 11, Fig. 4F-G","Lung fibroblast signatures were enriched for ECM, cation transport, and contractile functions ..., including multiple components of the basement membrane ... [nephronectin (NPNT), FRAS1, hemicentin-1 (HMCN1), and integrin ITGA8]",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Lyve1high macrophages,,mouse,false,Lyve1,cluster_enriched,,positive,,context_only,Discussion p.18,"In mice, Lyve1high macrophages are localized perivascularly, whereas MHCIIhigh macrophages are found in proximity to neurons (47).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MHCIIhigh macrophages,,mouse,false,MHCII,cluster_enriched,,positive,,context_only,Discussion p.18,"In mice, Lyve1high macrophages are localized perivascularly, whereas MHCIIhigh macrophages are found in proximity to neurons (47).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ HLAIIhigh,,human,false,APOE,cluster_enriched,,positive,,context_only,"Page 9, fig. S16C-D","HLAIIhigh cells were enriched for immune-related processes and expressed higher levels of complement components APOE and C1QA, C1QB, and C1QC",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ HLAIIhigh,,human,false,C1QA,cluster_enriched,,positive,,context_only,"Page 9, fig. S16C-D","HLAIIhigh cells were enriched for immune-related processes and expressed higher levels of complement components APOE and C1QA, C1QB, and C1QC",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ HLAIIhigh,,human,false,C1QB,cluster_enriched,,positive,,context_only,"Page 9, fig. S16C-D","HLAIIhigh cells were enriched for immune-related processes and expressed higher levels of complement components APOE and C1QA, C1QB, and C1QC",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ HLAIIhigh,,human,false,C1QC,cluster_enriched,,positive,,context_only,"Page 9, fig. S16C-D","HLAIIhigh cells were enriched for immune-related processes and expressed higher levels of complement components APOE and C1QA, C1QB, and C1QC",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ HLAIIhigh,,human,false,HLAII,cluster_enriched,annotation_marker,positive,,context_only,"Page 8, Fig. 3B","two additional macrophage subsets: MΦ LYVE1high and MΦ HLAIIhigh (Fig. 3B), where HLAII is HLA class II",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,MΦ LYVE1high,,human,false,LYVE1,cluster_enriched,annotation_marker,positive,,context_only,"Page 8, Fig. 3B","two additional macrophage subsets: MΦ LYVE1high and MΦ HLAIIhigh (Fig. 3B), where HLAII is HLA class II",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,PPARGhigh lung macrophages,,human,false,PPARG,cluster_enriched,annotation_marker,positive,,context_only,"Page 8, Fig. 3C","notable exceptions included PPARGhigh lung macrophages, which were present only in lung, and CD207/Langerin+ Langerhans cells...",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Skeletal muscle fibroblasts,,human,false,AGTR1,cluster_enriched,,positive,,context_only,"Page 10-11, Table S8",The skeletal muscle signature showed increased expression of the CXCL14 and CXCL12 chemokines and of components of the renin-angiotensin-aldosterone system (AGTR1 and MME),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Skeletal muscle fibroblasts,,human,false,CXCL12,cluster_enriched,,positive,,context_only,"Page 10-11, Table S8",The skeletal muscle signature showed increased expression of the CXCL14 and CXCL12 chemokines and of components of the renin-angiotensin-aldosterone system (AGTR1 and MME),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Skeletal muscle fibroblasts,,human,false,CXCL14,cluster_enriched,,positive,,context_only,"Page 10-11, Table S8",The skeletal muscle signature showed increased expression of the CXCL14 and CXCL12 chemokines and of components of the renin-angiotensin-aldosterone system (AGTR1 and MME),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Skeletal muscle fibroblasts,,human,false,MME,cluster_enriched,,positive,,context_only,"Page 10-11, Table S8",The skeletal muscle signature showed increased expression of the CXCL14 and CXCL12 chemokines and of components of the renin-angiotensin-aldosterone system (AGTR1 and MME),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,intraglomerular mesangial cells,,unknown,false,ITGA8,cluster_enriched,,positive,,context_only,Discussion p.18,"PIEZO2 and ITGA8 are also coexpressed in intraglomerular mesangial cells (170, 171)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,intraglomerular mesangial cells,,unknown,false,PIEZO2,cluster_enriched,,positive,,context_only,Discussion p.18,"PIEZO2 and ITGA8 are also coexpressed in intraglomerular mesangial cells (170, 171)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,lung alveolar fibroblasts,,human,false,ITGA8,cluster_enriched,,positive,,context_only,Discussion p.18,PIEZO2+/ITGA8+ alveolar fibroblasts may contribute to mechanosensing of alveolar tension,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,lung alveolar fibroblasts,,human,false,PIEZO2,cluster_enriched,,positive,,context_only,Discussion p.18,PIEZO2+/ITGA8+ alveolar fibroblasts may contribute to mechanosensing of alveolar tension,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Alveolar fibroblasts,,human,false,ACTA2,reference_imported,,positive,,context_only,"Page 11, fig. S18D","alveolar fibroblasts express myofibroblast markers (e.g., ACTA2; fig. S18D), they are distinct from previously reported myofibroblasts",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,Myofibroblasts,,human,false,ACTA2,reference_imported,,positive,,context_only,"Page 11, fig. S18D","alveolar fibroblasts express myofibroblast markers (e.g., ACTA2; fig. S18D)",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1126_science.abl4290,DOI_10.1126_science.abl4290,primary,sensory neurons,,mouse,true,Piezo2,reference_imported,,positive,,context_only,Discussion p.18,which so far has been mainly attributed to Piezo2+ sensory neurons in mice (111),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
