paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41586-021-04345-x,7,corrected,NK CD56 lo,,human,false,CD56,NCAM1,alias_resolved,cluster_enriched,positive,"Results, section 'Distinct changes in children and adults'","particularly NK CD56 lo, NKT cells, neutrophils, mono CXCL10+ and some CD8+ T cell subsets for IFN-α",1,True,exclude,NK 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,CD4 CCR4+ T cells,,human,false,CD4,CD4,exact,cluster_enriched,positive,"Results, section 'Distinct changes in children and adults'","including in the already expanded IL6+ monocytes, CD4 CCR4+ T cells and Tfh cells",1,True,exclude,T 细胞亚群非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,CD4 CCR4+ T cells,,human,false,CCR4,CCR4,exact,cluster_enriched,positive,"Results, section 'Distinct changes in children and adults'","including in the already expanded IL6+ monocytes, CD4 CCR4+ T cells and Tfh cells",1,True,exclude,T 细胞亚群非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,basal 1,,human,false,KHDRBS2,KHDRBS2,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","In addition, KHDRBS2 marked a distinct basal 1 population",1,True,exclude,基底细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,basal 2,,human,false,DAPL1,DAPL1,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",basal 2 cells are high in DAPL1 and NOTCH1,1,True,exclude,基底细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,basal 2,,human,false,NOTCH1,NOTCH1,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",basal 2 cells are high in DAPL1 and NOTCH1,1,True,exclude,基底细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,club cells,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","more differentiated club cells (SCGB1A1, SCGB3A1)",1,True,exclude,Club 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,club cells,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","more differentiated club cells (SCGB1A1, SCGB3A1)",1,True,exclude,Club 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,secretory,GALNT4+ distinct subtype,human,false,GALNT4,GALNT4,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",GALNT4 marks a distinct secretory subtype,1,True,exclude,分泌细胞亚型非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,goblet cells,,human,false,MUC5AC,MUC5AC,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",Goblet cells have high MUC5AC expression and were subdivided into TFF1-hi goblet 1 and three distinct goblet 2 populations,1,True,exclude,杯状细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,goblet 1,TFF1-hi,human,false,TFF1,TFF1,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation",subdivided into TFF1-hi goblet 1,1,True,exclude,杯状细胞亚型非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,goblet 2,BPIFA2,human,false,BPIFA2,BPIFA2,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","three distinct goblet 2 populations (BPIFA2, PLAU, and goblet 2 inflammatory cells)",1,True,exclude,杯状细胞亚型非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,goblet 2,PLAU,human,false,PLAU,PLAU,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","three distinct goblet 2 populations (BPIFA2, PLAU, and goblet 2 inflammatory cells)",1,True,exclude,杯状细胞亚型非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,squamous cells,,human,false,SPRR3,SPRR3,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","we detect squamous cells (SPRR3, KRT78)",1,True,exclude,鳞状细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,squamous cells,,human,false,KRT78,KRT78,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","we detect squamous cells (SPRR3, KRT78)",1,True,exclude,鳞状细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock,,human,false,KRT14,KRT14,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock,,human,false,KRT6A,KRT6A,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock,,human,false,KRT13,KRT13,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,cycling Hillock,,human,false,KRT14,KRT14,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Cycling Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,cycling Hillock,,human,false,KRT6A,KRT6A,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Cycling Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,cycling Hillock,,human,false,KRT13,KRT13,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Cycling Hillock 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock precursor,,human,false,KRT14,KRT14,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock precursor 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock precursor,,human,false,KRT6A,KRT6A,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock precursor 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Hillock precursor,,human,false,KRT13,KRT13,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation","all marked by KRT14, KRT6A and KRT13 expression and referred to as Hillock, cycling Hillock and Hillock precursor cells",1,True,exclude,Hillock precursor 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,ciliated 1,,human,false,PIFO,PIFO,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","the differentiation trajectory points from ciliated 1 (PIFO, OMG) to ciliated 2 (CFAP54, DZIP1L) cells",1,True,exclude,纤毛细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,ciliated 1,,human,false,OMG,OMG,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","the differentiation trajectory points from ciliated 1 (PIFO, OMG) to ciliated 2 (CFAP54, DZIP1L) cells",1,True,exclude,纤毛细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,ciliated 2,,human,false,CFAP54,CFAP54,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","the differentiation trajectory points from ciliated 1 (PIFO, OMG) to ciliated 2 (CFAP54, DZIP1L) cells",1,True,exclude,纤毛细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,ciliated 2,,human,false,DZIP1L,DZIP1L,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","the differentiation trajectory points from ciliated 1 (PIFO, OMG) to ciliated 2 (CFAP54, DZIP1L) cells",1,True,exclude,纤毛细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,deuterosomal cells,,human,false,CDC20,CDC20,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",we observe deuterosomal cells as intermediates marked by CDC20 and FOXN4,1,True,exclude,Deuterosomal 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,deuterosomal cells,,human,false,FOXN4,FOXN4,exact,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",we observe deuterosomal cells as intermediates marked by CDC20 and FOXN4,1,True,exclude,Deuterosomal 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 1,,human,false,PIFO,PIFO,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 1,,human,false,MUC2,MUC2,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 1,,human,false,FP671120.4,FP671120.4,unresolved,author_declared,positive,"Supplementary Information, Detailed Cell Type Annotation","Distinguishing markers for these two clusters are two long non-coding RNAs, FP671120.4 and FP236383.2 for both",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 1,,human,false,FP236383.2,FP236383.2,unresolved,author_declared,positive,"Supplementary Information, Detailed Cell Type Annotation","Distinguishing markers for these two clusters are two long non-coding RNAs, FP671120.4 and FP236383.2 for both",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 1,,human,false,FOXJ1,FOXJ1,exact,annotation_marker,negative,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,PIFO,PIFO,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,MUC2,MUC2,exact,annotation_marker,positive,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,FP671120.4,FP671120.4,unresolved,author_declared,positive,"Supplementary Information, Detailed Cell Type Annotation","Distinguishing markers for these two clusters are two long non-coding RNAs, FP671120.4 and FP236383.2 for both",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,FP236383.2,FP236383.2,unresolved,author_declared,positive,"Supplementary Information, Detailed Cell Type Annotation","Distinguishing markers for these two clusters are two long non-coding RNAs, FP671120.4 and FP236383.2 for both",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,HIST1H1E,H1-5,alias_resolved,cluster_enriched,positive,"Supplementary Information, Detailed Cell Type Annotation",and HIST1H1E for Transit epi 2,1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Transit epi 2,,human,false,FOXJ1,FOXJ1,exact,annotation_marker,negative,"Supplementary Information, Detailed Cell Type Annotation","They co-express ciliated cell markers (PIFO) and secretory genes (MUC2), but are FOXJ1 low",1,True,exclude,Transit epi 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Basal 1 KHDRBS2+,,human,false,KHDRBS2,KHDRBS2,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Basal 1 KHDRBS2+' in nasal epithelial cell population,1,True,exclude,基底细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Secretory GALNT4+,,human,false,GALNT4,GALNT4,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Secretory GALNT4+' in nasal epithelial cell population,1,True,exclude,分泌细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Goblet 2 BPIFA2+,,human,false,BPIFA2,BPIFA2,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Goblet 2 BPIFA2+' in nasal epithelial cell population,1,True,exclude,杯状细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Goblet 2 PLAU+,,human,false,PLAU,PLAU,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal epithelial cell population),Cell type label 'Goblet 2 PLAU+' in nasal epithelial cell population,1,True,exclude,杯状细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,T CD4 CCR4+,,human,false,CCR4,CCR4,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'T CD4 CCR4+' in nasal resident immune cell population,1,True,exclude,T 细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Mono CXCL10+,,human,false,CXCL10,CXCL10,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono CXCL10+' includes 'CXCL10',0.8571,True,exclude,单核细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Mono GPBAR1+,,human,false,GPBAR1,GPBAR1,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono GPBAR1+' includes 'GPBAR1',0.8571,True,exclude,单核细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Mono IL6+,,human,false,IL6,IL6,exact,cluster_enriched,positive,Extended Data Figure 8 (nasal resident immune cell population),Cell type label 'Mono IL6+' includes 'IL6',0.8571,True,exclude,单核细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Monocyte CD16+C1,,human,false,CD16,FCGR3A/FCGR3B,ambiguous,cluster_enriched,positive,Extended Data Figure 7a,Cell type label 'Monocyte CD16+C1' includes 'CD16',0.75,True,exclude,单核细胞非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,SERPINB11 high Secretory Cells,,human,false,SERPINB11,SERPINB11,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'SERPINB11 high Secretory Cells',0.8889,True,exclude,参考标签转移的分泌细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,MSR1 C1QB high Macrophages,,human,false,MSR1,MSR1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'MSR1 C1QB high Macrophages',0.8889,True,exclude,参考标签转移的巨噬细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,MSR1 C1QB high Macrophages,,human,false,C1QB,C1QB,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'MSR1 C1QB high Macrophages',0.8889,True,exclude,参考标签转移的巨噬细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,SCGB1A1 high Goblet Cells,,human,false,SCGB1A1,SCGB1A1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'SCGB1A1 high Goblet Cells',0.8889,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,SPRR2D high Squamous Cells,,human,false,SPRR2D,SPRR2D,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'SPRR2D high Squamous Cells',0.8889,True,exclude,参考标签转移的鳞状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,ITGAX high Macrophages,,human,false,ITGAX,ITGAX,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'ITGAX high Macrophages',0.875,True,exclude,参考标签转移的巨噬细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,BEST4 high Cilia high Ciliated Cells,,human,false,BEST4,BEST4,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'BEST4 high Cilia high Ciliated Cells',0.9,True,exclude,参考标签转移的纤毛细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,KRT24 KRT13 high Secretory Cells,,human,false,KRT24,KRT24,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'KRT24 KRT13 high Secretory Cells',0.9,True,exclude,参考标签转移的分泌细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,KRT24 KRT13 high Secretory Cells,,human,false,KRT13,KRT13,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'KRT24 KRT13 high Secretory Cells',0.9,True,exclude,参考标签转移的分泌细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,AZGP1 high Goblet Cells,,human,false,AZGP1,AZGP1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'AZGP1 high Goblet Cells',0.8889,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,AZGP1 SCGB3A1 LTF high Goblet Cells,,human,false,AZGP1,AZGP1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'AZGP1 SCGB3A1 LTF high Goblet Cells',0.9091,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,AZGP1 SCGB3A1 LTF high Goblet Cells,,human,false,SCGB3A1,SCGB3A1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'AZGP1 SCGB3A1 LTF high Goblet Cells',0.9091,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,AZGP1 SCGB3A1 LTF high Goblet Cells,,human,false,LTF,LTF,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'AZGP1 SCGB3A1 LTF high Goblet Cells',0.9091,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,BPIFA1 high Secretory Cells,,human,false,BPIFA1,BPIFA1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'BPIFA1 high Secretory Cells',0.8889,True,exclude,参考标签转移的分泌细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,MUC5AC high Goblet Cells,,human,false,MUC5AC,MUC5AC,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'MUC5AC high Goblet Cells',0.8889,True,exclude,参考标签转移的杯状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,HOPX high Squamous Cells,,human,false,HOPX,HOPX,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'HOPX high Squamous Cells',0.8889,True,exclude,参考标签转移的鳞状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,VEGFA high Squamous Cells,,human,false,VEGFA,VEGFA,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'VEGFA high Squamous Cells',0.8889,True,exclude,参考标签转移的鳞状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,BPIFA1 and Chemokine high Secretory Cells,,human,false,BPIFA1,BPIFA1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'BPIFA1 and Chemokine high Secretory Cells',0.9,True,exclude,参考标签转移的分泌细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,FOXJ1 high Ciliated Cells,,human,false,FOXJ1,FOXJ1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'FOXJ1 high Ciliated Cells',0.8889,True,exclude,参考标签转移的纤毛细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,FFAR4 high Macrophages,,human,false,FFAR4,FFAR4,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'FFAR4 high Macrophages',0.875,True,exclude,参考标签转移的巨噬细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,CCL5 high Squamous Cells,,human,false,CCL5,CCL5,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'CCL5 high Squamous Cells',0.8889,True,exclude,参考标签转移的鳞状细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Early Response FOXJ1 high Ciliated Cells,,human,false,FOXJ1,FOXJ1,exact,reference_imported,positive,Extended Data Figure 3d,Reference label transfer cell type 'Early Response FOXJ1 high Ciliated Cells',0.9091,True,exclude,参考标签转移的纤毛细胞，非 L4:Neuroendocrine cell 目标范围
DOI_10.1038_s41586-021-04345-x,7,corrected,Airway neuroendocrine cell,,human,true,BEX1,BEX1,exact,annotation_marker,positive,Extended Data Fig. 2c,BEX1 shows one of the largest and highest-expression marker signals in the Neuroendocrine row of the airway epithelial dot plot.,1,True,include,人工复核 Extended Data Fig. 2c 确认 BEX1 是作者用于注释气道 Neuroendocrine 细胞的核心 marker。
