paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27+CD43+,human,false,CD27,CD27,exact,annotation_marker,positive,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27+CD43+,human,false,CD43,SPN,alias_resolved,annotation_marker,positive,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43+,human,false,CCR10,CCR10,exact,annotation_marker,negative,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43+,human,false,CD27,CD27,exact,annotation_marker,negative,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43+,human,false,CD43,SPN,alias_resolved,annotation_marker,positive,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43–,human,false,CCR10,CCR10,exact,annotation_marker,negative,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43–,human,false,CD27,CD27,exact,annotation_marker,negative,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cells,CCR10loCD27–CD43–,human,false,CD43,SPN,alias_resolved,annotation_marker,negative,"Materials and Methods, B1 functional validation experiment, p.14","The rest of the B cells were then sorted into four fractions: CCR10hi, CCR10loCD27+CD43+, CCR10loCD27–CD43+, and CCR10loCD27–CD43–.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞亚群分选。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Endothelial cells,,human,false,CDH5,CDH5,exact,figure_labeled,positive,fig. S21 legend,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于内皮细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cell progenitors,,human,false,VPREB1,VPREB1,exact,figure_labeled,positive,fig. S21 legend,"VPREB1, RAG1 with/without DNTT for B cell progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cell progenitors,,human,false,RAG1,RAG1,exact,figure_labeled,positive,fig. S21 legend,"VPREB1, RAG1 with/without DNTT for B cell progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,B cell progenitors,,human,false,DNTT,DNTT,exact,figure_labeled,positive,fig. S21 legend,"VPREB1, RAG1 with/without DNTT for B cell progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于B细胞祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,megakaryocyte/erythroid progenitors,,human,false,KLF1,KLF1,exact,figure_labeled,positive,fig. S22 legend,"KLF1, TESPA1 for megakaryocyte/erythroid progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于巨核/红系祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,megakaryocyte/erythroid progenitors,,human,false,TESPA1,TESPA1,exact,figure_labeled,positive,fig. S22 legend,"KLF1, TESPA1 for megakaryocyte/erythroid progenitors",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于巨核/红系祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Myeloid progenitors,,human,false,MPO,MPO,exact,figure_labeled,positive,fig. S23 legend,MPO and AZU1 for myeloid progenitors,1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于髓系祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Myeloid progenitors,,human,false,AZU1,AZU1,exact,figure_labeled,positive,fig. S23 legend,MPO and AZU1 for myeloid progenitors,1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于髓系祖细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Immature B cells,,human,false,CD19,CD19,exact,figure_labeled,positive,fig. S25 legend,"Marker gene expression patterns overlaid onto the same UMAP plot. Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于未成熟B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Immature B cells,,human,false,CD24,CD24,exact,figure_labeled,positive,fig. S25 legend,"Marker gene expression patterns overlaid onto the same UMAP plot. Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于未成熟B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Immature B cells,,human,false,VPREB3,VPREB3,exact,figure_labeled,positive,fig. S25 legend,"Marker gene expression patterns overlaid onto the same UMAP plot. Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于未成熟B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Mature B cells,,human,false,MS4A1,MS4A1,exact,figure_labeled,positive,fig. S25 legend,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于成熟B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Cycling B cells,,human,false,MS4A1,MS4A1,exact,figure_labeled,positive,fig. S25 legend,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于循环B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Cycling B cells,,human,false,MKI67,MKI67,exact,author_declared,positive,fig. S25 legend,Cycling B cells were additionally marked with MKI67.,1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于循环B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Plasma B cells,,human,false,MS4A1,MS4A1,exact,figure_labeled,negative,fig. S25 legend,"plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于浆B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Plasma B cells,,human,false,CD38,CD38,exact,figure_labeled,positive,fig. S25 legend,"plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于浆B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Plasma B cells,,human,false,SDC1,SDC1,exact,figure_labeled,positive,fig. S25 legend,"plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于浆B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Plasma B cells,,human,false,JCHAIN,JCHAIN,exact,figure_labeled,positive,fig. S25 legend,"plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于浆B细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Putative B1 cells,,human,false,MS4A1,MS4A1,exact,figure_labeled,positive,fig. S25 legend,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于推定B1细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Proliferating macrophages,,human,false,MKI67,MKI67,exact,figure_labeled,positive,fig. S11 legend,proliferating (MKI67+TOP2A+) macrophages identified in myeloid clustering,1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于增殖巨噬细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,Proliferating macrophages,,human,false,TOP2A,TOP2A,exact,figure_labeled,positive,fig. S11 legend,proliferating (MKI67+TOP2A+) macrophages identified in myeloid clustering,1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于增殖巨噬细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,CD4+ effector T cells,,human,false,SELL,SELL,exact,author_declared,positive,fig. S17D legend,"adult CD4+ effector T cells ... show increased expression of naive markers (SELL, CCR7) and CD4+T effector markers (KLRB1)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于CD4+效应T细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,CD4+ effector T cells,,human,false,CCR7,CCR7,exact,author_declared,positive,fig. S17D legend,"adult CD4+ effector T cells ... show increased expression of naive markers (SELL, CCR7) and CD4+T effector markers (KLRB1)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于CD4+效应T细胞。
DOI_10.1126_science.abo0510,35,no_formal_target_marker,CD4+ effector T cells,,human,false,KLRB1,KLRB1,exact,author_declared,positive,fig. S17D legend,"adult CD4+ effector T cells ... show increased expression of naive markers (SELL, CCR7) and CD4+T effector markers (KLRB1)",1.0,True,exclude,非任务目标细胞（Enteroendocrine cell），属于CD4+效应T细胞。
