paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41586-021-03929-x,32,corrected,VEGFR2hiCD34hi diaphyseal sinusoids,,human,false,VEGFR2,KDR,alias_resolved,cluster_enriched,positive,Fig. 3b legend,patterns of co-expression in ... VEGFR2hiCD34hi diaphyseal sinusoids,1.0,True,exclude,非目标细胞类型（血管内皮），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,VEGFR2hiCD34hi diaphyseal sinusoids,,human,false,CD34,CD34,exact,cluster_enriched,positive,Fig. 3b legend,patterns of co-expression in ... VEGFR2hiCD34hi diaphyseal sinusoids,1.0,True,exclude,非目标细胞类型（血管内皮），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CD34hiCXCL12-associated arterioles,,human,false,CD34,CD34,exact,cluster_enriched,positive,Fig. 3b legend,CD34hiCXCL12-associated arterioles,1.0,True,exclude,非目标细胞类型（血管内皮），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CD34hi vessels (co-localizing with CXCL12+ cells),,human,false,CD34,CD34,exact,cluster_enriched,positive,Results / Fig. 3b,"Thicker-walled CD34hi vessels, co-localizing with CXCL12+ cells, were present in both metaphysis and diaphysis",0.8889,True,exclude,非目标细胞类型（血管内皮），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CXCL12+ cells,,human,false,CXCL12,CXCL12,exact,cluster_enriched,positive,Results / Fig. 3b,co-localizing with CXCL12+ cells,0.6667,False,exclude,非目标细胞类型（基质/血管相关），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CD34+CD117+ HSC/MPPs and progenitors,,human,false,CD34,CD34,exact,cluster_enriched,positive,Results / Fig. 3b / Extended Data Fig. 9,The frequency of CD34+CD117+ HSC/MPPs and progenitors relative to cellular density was similar in metaphyseal and diaphyseal areas,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CD34+CD117+ HSC/MPPs and progenitors,,human,false,CD117,KIT,alias_resolved,cluster_enriched,positive,Results / Fig. 3b / Extended Data Fig. 9,The frequency of CD34+CD117+ HSC/MPPs and progenitors relative to cellular density was similar in metaphyseal and diaphyseal areas,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,HSC/MPP,,human,false,CD34,CD34,exact,cluster_enriched,positive,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,HSC/MPP,,human,false,CD117,KIT,alias_resolved,annotation_marker,positive,"Methods, Immunofluorescence microscopy",CD34+CD117+ HSC/MPPs and progenitors were manually annotated in QuPath v.0.2.3,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,HSC/MPP,,human,false,CD38,CD38,exact,cluster_enriched,unknown,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,HSC/MPP,,human,false,CD45RA,PTPRC,alias_resolved,cluster_enriched,unknown,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,1.0,True,exclude,非目标细胞类型（造血干/祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,LMPP/MLP,,human,false,CD34,CD34,exact,cluster_enriched,positive,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA+ LMPP/MLPs,1.0,True,exclude,非目标细胞类型（淋巴样祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,LMPP/MLP,,human,false,CD38,CD38,exact,cluster_enriched,unknown,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA+ LMPP/MLPs,1.0,True,exclude,非目标细胞类型（淋巴样祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,LMPP/MLP,,human,false,CD45RA,PTPRC,alias_resolved,cluster_enriched,positive,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA+ LMPP/MLPs,1.0,True,exclude,非目标细胞类型（淋巴样祖细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Erythroid colony,,human,false,GYPA,GYPA,exact,cluster_enriched,positive,"Methods, Culture experiments",Erythroid colonies were identified as CD45−GYPA+ ≥ 30 cells,1.0,True,exclude,非目标细胞类型（红系集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Erythroid colony,,human,false,CD45,PTPRC,alias_resolved,cluster_enriched,unknown,"Methods, Culture experiments",Erythroid colonies were identified as CD45−GYPA+ ≥ 30 cells,1.0,True,exclude,非目标细胞类型（红系集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Erythroid colony,,human,false,CD235a,GYPA,alias_resolved,cluster_enriched,positive,Extended Data Fig. 6c legend,erythroid (CD235a+),1.0,True,exclude,非目标细胞类型（红系集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Megakaryocyte,,human,false,CD41,ITGA2B,alias_resolved,cluster_enriched,positive,"Methods, Culture experiments; Extended Data Fig. 6c legend",megakaryocyte colonies as CD41+ ≥ 30 cells; MK (CD41+),1.0,True,exclude,非目标细胞类型（巨核细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Myeloid colony,,human,false,CD45,PTPRC,alias_resolved,cluster_enriched,positive,"Methods, Culture experiments",myeloid colonies as [(CD45+CD14+) + (CD45+CD15+)] ≥ 30 cells,1.0,True,exclude,非目标细胞类型（髓系集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Myeloid colony,,human,false,CD14,CD14,exact,cluster_enriched,positive,"Methods, Culture experiments",myeloid colonies as [(CD45+CD14+) + (CD45+CD15+)] ≥ 30 cells,1.0,True,exclude,非目标细胞类型（髓系集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Myeloid colony,,human,false,CD15,CD15,non_gene_entity,cluster_enriched,positive,"Methods, Culture experiments",myeloid colonies as [(CD45+CD14+) + (CD45+CD15+)] ≥ 30 cells,1.0,True,exclude,非目标细胞类型（髓系集落），且 CD15 为糖抗原，无法唯一对应基因。
DOI_10.1038_s41586-021-03929-x,32,corrected,Monocyte,,human,false,CD14,CD14,exact,cluster_enriched,positive,Extended Data Fig. 6c legend,myeloid (CD14+ monocyte and CD15+ neutrophil),1.0,True,exclude,非目标细胞类型（单核细胞），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,Neutrophil,,human,false,CD15,CD15,non_gene_entity,cluster_enriched,positive,Extended Data Fig. 6c legend,myeloid (CD14+ monocyte and CD15+ neutrophil),1.0,True,exclude,非目标细胞类型（中性粒细胞），且 CD15 为糖抗原，无法唯一对应基因。
DOI_10.1038_s41586-021-03929-x,32,corrected,NK colony,,human,false,CD45,PTPRC,alias_resolved,cluster_enriched,positive,"Methods, Culture experiments",NK colonies as CD45+CD56+ ≥ 30 cells,1.0,True,exclude,非目标细胞类型（NK 集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,NK colony,,human,false,CD56,NCAM1,alias_resolved,cluster_enriched,positive,"Methods, Culture experiments; Extended Data Fig. 6c legend",NK colonies as CD45+CD56+ ≥ 30 cells; NK (CD56+),1.0,True,exclude,非目标细胞类型（NK 集落），不属于 Schwann cell 范围。
DOI_10.1038_s41586-021-03929-x,32,corrected,CD34+ cells,,human,false,CD34,CD34,exact,cluster_enriched,positive,"Human research participants, Population characteristics; Eukaryotic cell lines, Validation","CD34+ CITE-seq samples: FBM (n=3; 14-17 PCW; sex = 2 male, 1 female), fetal liver (n=4; 14-17 PCW; sex = 2 female, 2 male) and cord blood (n=4; 40-42 PCW; sex = unknown); 'The ‘TotalSeqA’ 198 oligo-conjugated panel for CITEseq was optimised on cord blood CD34+ and mononuclear cells'",0.9565,True,exclude,非目标细胞类型（CD34+ 造血细胞），不属于 Schwann cell 范围。
